GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
#indicator+code,#indicator+name,#indicator+url,#date+year,#date+year+start,#date+year+end,#region+code,#region+name,#country+code,#country+name,#dimension+type,#dimension+code,#dimension+name,#indicator+value+num,#indicator+value,#indicator+value+low,#indicator+value+high
HWF_0002,Medical doctors (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-doctors-%28number%29,2004,2004,2004,AFR,Africa,GHA,Ghana,,,,3240.0,3240,,
HWF_0006,"Nursing and midwifery personnel (per 10,000)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-and-midwifery-personnel-%28per-10-000-population%29,2010,2010,2010,AFR,Africa,GHA,Ghana,,,,10.32,10.32,,
HWF_0017,Environmental and Occupational Health and Hygiene Professionals  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/environmental-and-occupational-health-and-hygiene-professionals-%28number%29,2021,2021,2021,AFR,Africa,GHA,Ghana,,,,6.0,6,,
HWF_0012,Dental Assistants and Therapists (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/dental-assistants-and-therapists-%28number%29,2004,2004,2004,AFR,Africa,GHA,Ghana,,,,154.0,154,,
HWF_0009,Midwifery personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/midwifery-personnel-%28number%29,2022,2022,2022,AFR,Africa,GHA,Ghana,,,,23882.0,23 882,,
HWF_0007,Nursing and midwifery personnel  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-and-midwifery-personnel-%28number%29,2014,2014,2014,AFR,Africa,GHA,Ghana,,,,41589.0,41 589,,
HWF_0012,Dental Assistants and Therapists (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/dental-assistants-and-therapists-%28number%29,2008,2008,2008,AFR,Africa,GHA,Ghana,,,,88.0,88,,
HWF_0007,Nursing and midwifery personnel  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-and-midwifery-personnel-%28number%29,2016,2016,2016,AFR,Africa,GHA,Ghana,,,,60267.0,60 267,,
HWF_0007,Nursing and midwifery personnel  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-and-midwifery-personnel-%28number%29,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,135513.0,135 513,,
HWF_0008,Nursing personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-personnel-%28number%29,2016,2016,2016,AFR,Africa,GHA,Ghana,,,,52605.0,52 605,,
HWF_0015,Pharmacists  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pharmacists-number,2020,2020,2020,AFR,Africa,GHA,Ghana,,,,1388.0,1388,,
HWF_0004,Specialist medical practitioners (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/specialist-medical-practitioners-%28number%29,2019,2019,2019,AFR,Africa,GHA,Ghana,,,,1055.0,1055,,
HWF_0016,Pharmaceutical Technicians and Assistants  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pharmaceutical-technicians-and-assistants-%28number%29,2023,2023,2023,AFR,Africa,GHA,Ghana,,,,1834.0,1834,,
HWF_0012,Dental Assistants and Therapists (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/dental-assistants-and-therapists-%28number%29,2021,2021,2021,AFR,Africa,GHA,Ghana,,,,396.0,396,,
HWF_0021,Physiotherapists (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/physiotherapists-%28number%29,2022,2022,2022,AFR,Africa,GHA,Ghana,,,,196.0,196,,
HWF_0024,Community Health Workers (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/community-health-workers-%28number%29,2008,2008,2008,AFR,Africa,GHA,Ghana,,,,4502.0,4502,,
HWF_0019,Medical and Pathology Laboratory scientists  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/medical-and-pathology-laboratory-scientists-%28number%29,2023,2023,2023,AFR,Africa,GHA,Ghana,,,,2680.0,2680,,
HWF_0009,Midwifery personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/midwifery-personnel-%28number%29,2009,2009,2009,AFR,Africa,GHA,Ghana,,,,3838.0,3838,,
HWF_0016,Pharmaceutical Technicians and Assistants  (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/pharmaceutical-technicians-and-assistants-%28number%29,2017,2017,2017,AFR,Africa,GHA,Ghana,,,,821.0,821,,
HWF_0009,Midwifery personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/midwifery-personnel-%28number%29,2018,2018,2018,AFR,Africa,GHA,Ghana,,,,10489.0,10 489,,
HWF_0008,Nursing personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/nursing-personnel-%28number%29,2022,2022,2022,AFR,Africa,GHA,Ghana,,,,124204.0,124 204,,
HWF_0009,Midwifery personnel (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/midwifery-personnel-%28number%29,2004,2004,2004,AFR,Africa,GHA,Ghana,,,,3910.0,3910,,
